1,/img/competition/test-duvel.jpg,,192.168.56.100,1,0,"2015-10-23 20:51:44","2015-10-23 20:51:44"
2,/img/competition/30985.jpg,/img/competition//thumbnail/30985.jpg,,1,0,"2015-10-25 23:21:34","2015-10-25 23:21:34"
